url;name;sku;price;size;brand;description;images
https://us.shein.com/Cut-Out-Racer-Back-Sports-Tank-Top-p-11545833-cat-2185.html?mallCode=1;Cut Out Racer Back Sports Tank Top; SKU: st2209137718273693;$8.00;S (4),M (6),L (8/10);;[{'Color': 'Black'}, {'Pattern Type': 'Plain'}, {'Details': 'Cut Out'}, {'Length': 'Crop'}, {'Neckline': 'Round Neck'}, {'Sleeve Length': 'Sleeveless'}, {'Fit Type': 'Slim Fit'}, {'Features': 'Seamless'}, {'Fabric': 'High Stretch'}, {'Material': 'Fabric'}, {'Composition': '90% Nylon, 10% Elastane'}, {'Care Instructions': 'Machine wash or professional dry clean'}, {'Sheer': 'No'}, {'Activity': 'Yoga & Studio'}];['https://img.ltwebstatic.com/images3_pi/2022/09/22/1663826812b087598cc3a299faaf722149974fe41a_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/09/22/166382680591f9e7399388ab81cee97e262c912700_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/09/22/1663826806a33460c220736d6413712d623fe9be81_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/09/22/16638268083d21810e74f2ab3c4d67a4386998fab7_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/09/22/1663826810dfdbb23c43fa9675a2e193a12f523b93_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/09/22/1663826812b087598cc3a299faaf722149974fe41a_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/09/22/166382680591f9e7399388ab81cee97e262c912700_thumbnail_600x.webp']
https://us.shein.com/SHEIN-X-Close-Ties-High-Waist-Graphic-Print-Flare-Leg-Pants-p-11055433-cat-1740.html?mallCode=1;SHEIN X Close Ties High Waist Graphic Print Flare Leg Pants; SKU: sw2204283599900844;$8.50;XS (2),S (4),M (6),L (8/10);SHEIN X Close Ties;[{'Color': 'Navy Blue'}, {'Style': 'Elegant'}, {'Pattern Type': 'Graphic'}, {'Type': 'Flare Leg'}, {'Closure Type': 'Zipper Fly'}, {'Details': 'Split'}, {'Waist Line': 'High Waist'}, {'Length': 'Long'}, {'Fit Type': 'Regular Fit'}, {'Fabric': 'Slight Stretch'}, {'Material': 'Fabric'}, {'Composition': '94% Polyester, 6% Elastane'}, {'Care Instructions': 'Machine wash or professional dry clean'}, {'Body': 'Unlined'}, {'Sheer': 'No'}];['https://img.ltwebstatic.com/images3_pi/2022/07/15/1657854550bae1cff3d8949c083d545c93174226e0_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/07/15/165785454496b114c6a06d63fc443a5135ac86d003_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/07/15/1657854545fd1a0e40566fad89434d799dcfc240c8_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/07/15/1657854547b576b83bf23f77d7f8a4d3b122086e77_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/07/15/1657854548871587c0c21b7a12f1f388c1ead34895_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/07/15/1657854550bae1cff3d8949c083d545c93174226e0_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/07/15/16578545515ac0822ebb702770b091ebf93a6a56fb_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/07/15/1657854550bae1cff3d8949c083d545c93174226e0_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/07/15/165785454496b114c6a06d63fc443a5135ac86d003_thumbnail_600x.webp']
https://us.shein.com/Luvlette-Floral-Lace-Thong-p-2396868-cat-2205.html?mallCode=1;Luvlette Floral Lace Thong; SKU: swpanty04210326732;$2.99;XS,S,M,L,XL,XXL;Luvlette;[{'Color': 'Lilac Purple'}, {'Pattern Type': 'Plain'}, {'Rise': 'Low Rise'}, {'Fabric': 'Slight Stretch'}, {'Material': 'Fabric'}, {'Composition': '90% Polyamide, 10% Elastane'}, {'Care Instructions': 'Hand wash,do not dry clean'}];['https://img.ltwebstatic.com/images3_pi/2021/05/31/16224426133242a4bdaf4a9ae028278561dddbbc86_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/05/31/1622442615fc423137b19ed18356e58ff7e1d87607_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/05/31/1622442617464d18a451ff7a5c01c6ca76df6ec446_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/05/31/1622442619f1d07f14c3db86e26f8dd0f503f36659_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/05/31/1622442621a24eb820825b11b089e86d819e1478aa_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/07/26/16272892538aae027e5cb47901638e392a1e31fe3f_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/05/31/16224426133242a4bdaf4a9ae028278561dddbbc86_thumbnail_600x.webp']
https://us.shein.com/Heart-Print-Bandeau-Satin-Lingerie-Set-p-2994754-cat-1862.html?mallCode=1;Heart Print Bandeau Satin Lingerie Set; SKU: sw2106229342279586;$5.49;S,M,L;;[{'Color': 'White'}, {'Type': 'Sexy Sets'}, {'Pattern Type': 'Heart'}, {'Bra Type': 'Strapless, Wireless Bra, Bralettes'}, {'Panty Type': 'Boyshorts'}, {'Details': 'Contrast Lace'}, {'Number of Pieces': '2 Piece Set'}, {'Rise': 'High Rise'}, {'Fabric': 'Slight Stretch'}, {'Care Instructions': 'Hand wash,do not dry clean'}, {'Chest pad': 'No Padding'}, {'Tops Material': 'Satin'}, {'Tops Composition': '95% Polyester, 5% Elastane'}];['https://img.ltwebstatic.com/images3_pi/2022/06/10/165485736546d5ae439b0f393bb11d2a66eb6a7d19_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/06/10/1654857354c84f3451c1f40bb4ca4b03ee4026d24d_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/06/10/16548573570592627d77564d4be97dded8efff0e42_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/06/10/16548573603cae2e6d4fb4da593fad66833918a15c_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/06/10/1654857362a228b1a8a2800afd4e99aa9ed105732e_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/06/10/165485736546d5ae439b0f393bb11d2a66eb6a7d19_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/06/10/1654857354c84f3451c1f40bb4ca4b03ee4026d24d_thumbnail_600x.webp']
https://us.shein.com/Rhinestone-Fringe-Decor-Face-Covering-p-12171840-cat-2397.html?mallCode=1;Rhinestone Fringe Decor Face Covering; SKU: sc2211178100340685;$2.40;one-size;DANDING Apparel Accessories;[{'Color': 'Black'}, {'Material': 'Polyester'}, {'Pattern Type': 'Geometric'}, {'Type': 'Cloth Face Mask'}, {'Composition': '100% Polyester'}];['https://img.ltwebstatic.com/images3_pi/2022/11/18/1668758571bf724856ca31b9562441149498d8e364_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/11/18/1668758561741ab6862fcad242598db7f91dbdb72d_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/11/18/16687585627f6e322c657d49d87a43ba448beb1355_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/11/18/1668758571bf724856ca31b9562441149498d8e364_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/11/18/16687585691564abf439926cb3f89629dcb8502931_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/11/18/1668758571bf724856ca31b9562441149498d8e364_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/11/18/1668758561741ab6862fcad242598db7f91dbdb72d_thumbnail_600x.webp']
https://us.shein.com/Contrast-Lace-Tie-Back-Cami-Top-p-12645353-cat-1779.html?mallCode=1;Contrast Lace Tie Back Cami Top; SKU: sw2205130695604220;$6.99;XS(2),S(4),M(6),L(8/10);;[{'Color': 'Black'}, {'Style': 'Sexy'}, {'Pattern Type': 'Plain'}, {'Details': 'Contrast Lace, Backless, Tie Back'}, {'Length': 'Regular'}, {'Type': 'Cami'}, {'Neckline': 'Spaghetti Strap'}, {'Fit Type': 'Regular Fit'}, {'Fabric': 'Non-Stretch'}, {'Material': 'Woven Fabric'}, {'Composition': '100% Polyester'}, {'Care Instructions': 'Machine wash or professional dry clean'}, {'Sheer': 'No'}];['https://img.ltwebstatic.com/images3_pi/2022/12/30/167236818496379ecef16bbfc9f05ed10b99f1213c_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/12/30/1672368170b5ba564e9974d237a4c79f097aa0845a_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/12/30/16723681731466263cc00cf7e60ab8ee00cf755e3a_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/12/30/16723681767382dc9ba6bf55ce74448007e73f8403_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/12/30/1672368181e443980d9f8101e1d1e88e6219c6ca90_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/12/30/167236818496379ecef16bbfc9f05ed10b99f1213c_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/12/30/1672368170b5ba564e9974d237a4c79f097aa0845a_thumbnail_600x.webp']
https://us.shein.com/SHEIN-VCAY-Lace-Sleeve-A-line-Dress-p-10920333-cat-1727.html?mallCode=1;SHEIN VCAY Lace Sleeve A-line Dress; SKU: sw2205161034741376;$16.99;XS(2),S(4),M(6),L(8/10);SHEIN VCAY;[{'Color': 'Dusty Pink'}, {'Style': 'Boho'}, {'Pattern Type': 'Plain'}, {'Details': 'Contrast Lace'}, {'Type': 'A Line'}, {'Neckline': 'Round Neck'}, {'Sleeve Length': 'Short Sleeve'}, {'Sleeve Type': 'Regular Sleeve'}, {'Waist Line': 'High Waist'}, {'Hem Shaped': 'Flared'}, {'Length': 'Knee Length'}, {'Fit Type': 'Regular Fit'}, {'Fabric': 'Slight Stretch'}, {'Material': 'Fabric'}, {'Composition': '95% Polyester, 5% Elastane'}, {'Care Instructions': 'Machine wash or professional dry clean'}, {'Sheer': 'No'}];['https://img.ltwebstatic.com/images3_pi/2022/06/30/1656556663545c4d9db4b086941338d9a18998d0c7_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/07/01/165664331043c7a46a74dc320fc3f3476168fabb86_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/06/28/16564001282ad027842300945846cd67e6082e17b4_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/06/30/16565566590eced32f176793bc3d24c617327584be_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/06/30/1656556663545c4d9db4b086941338d9a18998d0c7_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/06/28/1656400133387a072eeffa07e62b13107cc6eb1386_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/06/28/165640012581ac9d2b1d38e16636ba2d2353cecbaf_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/06/30/1656556663545c4d9db4b086941338d9a18998d0c7_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/07/01/165664331043c7a46a74dc320fc3f3476168fabb86_thumbnail_600x.webp']
https://us.shein.com/SHEIN-EZwear-Striped-Heart-Patch-Detail-Batwing-Sleeve-Tee-p-10723361-cat-1738.html?mallCode=1;SHEIN EZwear Striped Heart Patch Detail Batwing Sleeve Tee; SKU: sw2205120065099529;$6.00;XS(2),S(4),M(6),L(8/10),XL(12),0XL-4XL;SHEIN EZwear;[{'Color': 'White'}, {'Style': 'Casual'}, {'Pattern Type': 'Striped, Heart'}, {'Neckline': 'Round Neck'}, {'Details': 'Patched'}, {'Sleeve Length': 'Cap Sleeve'}, {'Sleeve Type': 'Batwing Sleeve'}, {'Length': 'Regular'}, {'Fit Type': 'Regular Fit'}, {'Fabric': 'Slight Stretch'}, {'Material': 'Fabric'}, {'Composition': '95% Polyester, 5% Elastane'}, {'Care Instructions': 'Machine wash or professional dry clean'}, {'Sheer': 'No'}];['https://img.ltwebstatic.com/images3_pi/2022/06/01/1654048765f370ab3475dd43ec3fe61f25f4a0a126_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/06/01/1654048765f370ab3475dd43ec3fe61f25f4a0a126_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/06/01/1654048768837f0a3778f69770e6a2562303411a31_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/06/01/16540487755fdf61fbfedae38fe155378298ccab21_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/06/01/165404877237a3df16626b1a23cca9c7b21742576e_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/06/01/1654048765f370ab3475dd43ec3fe61f25f4a0a126_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/06/01/1654048765f370ab3475dd43ec3fe61f25f4a0a126_thumbnail_600x.webp']
https://us.shein.com/Side-Zip-Lace-up-Front-Combat-Boots-p-12555371-cat-1748.html?mallCode=1;Side Zip Lace-up Front Combat Boots; SKU: sx2212177299558047;$28.60;CN35 (US5.5),CN36 (US6),CN37 (US6.5),CN38 (US7),CN39 (US7.5),CN40 (US8);;[{'Closure Type': 'Lace-up'}, {'Type': 'Combat Boots'}, {'Size Fit': 'One Size Smaller'}, {'Color': 'Black'}, {'Pattern Type': 'Plain'}, {'Heel Height': 'Low Heel  (4.5cm/1.8inch)'}, {'Toe': 'Round Toe'}, {'Heels': 'Flatform'}, {'Boots Height Type': 'Ankle Boots'}, {'Style': 'Cool'}, {'Upper Material': 'PU Leather'}, {'Lining Material': 'Polyester'}, {'Insole Material': 'Polyester'}, {'Outsole Material': 'Rubber'}];['https://img.ltwebstatic.com/images3_pi/2022/12/22/1671674250dc454460ffbdfe200a0f98371ce29a37_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/12/22/1671674242cdba1dd5971d99346e7a641fb37e3a65_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/12/22/1671674246d9b829a3af8d9ee2c79abba546ac7c6e_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/12/22/16716742471c45cfda7985287a099ea94e4cae4f12_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/12/22/167167424933d2542b78d93de7257f763708609485_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/12/22/1671674250dc454460ffbdfe200a0f98371ce29a37_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/12/22/1671674242cdba1dd5971d99346e7a641fb37e3a65_thumbnail_600x.webp']
https://us.shein.com/SHEIN-X-Meredith-Gardenia-Slogan-Graphic-Ringer-Tee-p-12702047-cat-1738.html?mallCode=1;SHEIN X Meredith Gardenia Slogan Graphic Ringer Tee; SKU: sw2212036193377527;$7.00;XS(2),S(4),M(6),L(8/10);SHEIN X Meredith Gardenia;[{'Color': 'Black'}, {'Style': 'Casual'}, {'Pattern Type': 'Geometric, Slogan'}, {'Neckline': 'Round Neck'}, {'Details': 'Contrast Binding'}, {'Sleeve Length': 'Short Sleeve'}, {'Sleeve Type': 'Regular Sleeve'}, {'Length': 'Crop'}, {'Fit Type': 'Slim Fit'}, {'Fabric': 'Slight Stretch'}, {'Material': 'Knitted Fabric'}, {'Composition': '95% Cotton, 5% Elastane'}, {'Care Instructions': 'Machine wash or professional dry clean'}, {'Sheer': 'No'}];['https://img.ltwebstatic.com/images3_pi/2023/01/06/1672998024c5037762572acb5ef5f34db836063267_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/01/06/1672998024c5037762572acb5ef5f34db836063267_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/01/06/1672998027b7b256f5888fc34ce37ef703d7445642_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/01/06/1672998028adbc924011a86ad56864eda6388ae094_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/01/06/167299803004dcd805d2237c5f7ae386d49b043eba_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/01/06/1672998032738837acc776f309f29e6a7d472bb3e2_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/01/06/1672998024c5037762572acb5ef5f34db836063267_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/01/06/1672998024c5037762572acb5ef5f34db836063267_thumbnail_600x.webp']
https://us.shein.com/SHEIN-BAE-Asymmetrical-Hem-Crop-Blazer-Split-Back-Skirt-p-11249117-cat-2977.html?mallCode=1;SHEIN BAE Asymmetrical Hem Crop Blazer & Split Back Skirt; SKU: sw2206104046136078;$17.25;XS (2),S (4),M (6),L (8/10);SHEIN BAE;[{'Color': 'Apricot'}, {'Style': 'Elegant'}, {'Pattern Type': 'Plain'}, {'Details': 'Asymmetrical, Split, Zipper'}, {'Top Type': 'Regular'}, {'Bottom Type': 'Skirt'}, {'Skirts & Outerwear Material': 'Fabric'}, {'Skirts & Outerwear Composition': '62% Viscose, 38% Polyester'}, {'Neckline': 'Lapel'}, {'Sleeve Length': 'Long Sleeve'}, {'Sleeve Type': 'Regular Sleeve'}, {'Fit Type': 'Regular Fit'}, {'Fabric': 'Non-Stretch'}, {'Care Instructions': 'Machine wash or professional dry clean'}, {'Sheer': 'No'}];['https://img.ltwebstatic.com/images3_pi/2022/08/11/1660211310641be430dcdb1a69a8505a29a12ba97a_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/08/11/1660211301e356ac5a6ea68e8d648ea3e5bb84af6f_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/08/11/1660211303742c1320e979ef77b97b9a73a1008676_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/08/11/1660211305bf8fe72cbcade7409edcebd7c0fe1ea5_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/08/11/166021130712dd73c9bfd0b4a610adc5799f2d1644_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/08/11/166021130951e5b4474920fdb3c9e54cf2c17d29d7_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/08/11/1660211310641be430dcdb1a69a8505a29a12ba97a_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/08/11/1660211310641be430dcdb1a69a8505a29a12ba97a_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/08/11/1660211301e356ac5a6ea68e8d648ea3e5bb84af6f_thumbnail_600x.webp']
https://us.shein.com/Point-Toe-Chunky-Heeled-Ankle-Strap-Pumps-p-10212483-cat-1750.html?mallCode=1;Point Toe Chunky Heeled Ankle Strap Pumps; SKU: sx2203078851885918;$17.30;CN35(US5.5),CN36(US6),CN37(US6.5),CN38(US7),CN39(US7.5),CN40(US8),CN41(US8.5);FanLuzi Shoes;[{'Color': 'Apricot'}, {'Type': 'Ankle Strap'}, {'Style': 'Fashionable'}, {'Toe': 'Point Toe'}, {'Pattern Type': 'Plain'}, {'Strap Type': 'Ankle Strap'}, {'Heels': 'Chunky'}, {'Heel Height': 'Mid Heel  (6.5cm/2.6inch)'}, {'Size Fit': 'One Size Smaller'}, {'Upper Material': 'Suedette'}, {'Lining Material': 'PU Leather'}];['https://img.ltwebstatic.com/images3_pi/2022/03/29/1648522791568b2538a0e37814e4d888555c94b692_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/03/29/16485227837d2388e57c57dbc0c179bb9a2d23ccd8_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/03/29/1648522787fd6a20312755ca77da5b2e1af7a83b8d_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/03/29/1648522789ab407ad09cb7393aec4fbba0b8cec470_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/03/29/1648522791568b2538a0e37814e4d888555c94b692_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/03/29/16485227837d2388e57c57dbc0c179bb9a2d23ccd8_thumbnail_600x.webp']
https://us.shein.com/SHEIN-BAE-Marbled-Bandana-Cami-Top-p-2342232-cat-1779.html?mallCode=1;SHEIN BAE Marbled Bandana Cami Top; SKU: swvest07210318771;$4.00;XS (2),S (4),M (6),L (8/10),XL (12);SHEIN BAE;[{'Color': 'Multicolor'}, {'Style': 'Casual'}, {'Pattern Type': 'Marble'}, {'Details': 'Asymmetrical, Rib-Knit'}, {'Length': 'Crop'}, {'Type': 'Cami'}, {'Neckline': 'Spaghetti Strap'}, {'Hem Shaped': 'Asymmetrical'}, {'Fit Type': 'Slim Fit'}, {'Fabric': 'Slight Stretch'}, {'Material': 'Fabric'}, {'Composition': '91% Polyester, 9% Elastane'}, {'Care Instructions': 'Machine wash or professional dry clean'}, {'Sheer': 'No'}];['https://img.ltwebstatic.com/images3_pi/2021/04/01/1617243899243d1d953e9cfa24609f4ced139e029c_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/04/01/1617243885e77736e43fac58c752b570a8a18bdca0_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/04/01/1617243888d0f8a9216f4a30fb03c102017b9e2c9b_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/04/01/1617243892661415a54a28fa3f115118bb04140e0c_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/04/01/16172438967d4c75466c3d7244378483450989630c_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/04/01/1617243899243d1d953e9cfa24609f4ced139e029c_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/04/01/1617243885e77736e43fac58c752b570a8a18bdca0_thumbnail_600x.webp']
https://us.shein.com/Plaid-Pattern-Crochet-Bag-p-9923808-cat-1764.html?mallCode=1;Plaid Pattern Crochet Bag; SKU: sg2203025873592128;$9.10;;TBW;[{'Color': 'Green'}, {'Bag Size': 'Medium, Large'}, {'Pattern Type': 'Gingham, Plaid'}, {'Strap Type': 'Top Handle'}, {'Style': 'Vacation'}, {'Type': 'Crochet Bags'}, {'Composition': '100% Polyester'}, {'Material': 'Fabric'}];['https://img.ltwebstatic.com/images3_pi/2022/06/22/1655897538b05cc2faab80bdac752539ff53404c91_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/06/22/16558975275ab3e2d2059d76840a5a4a9a1a6bc8d2_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/06/22/1655897529f5b435640052c0738985ef648b3370e7_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/06/22/1655897530081d93824a3b64c7f9f004fb0778fc91_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/06/22/165589753298d6ebd6fcbb621dab6eceb255cb6072_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/06/22/1655897533593043549e0880e63395d1a974c773ae_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/06/22/16558975352ec57821263eb7aa227ade14d9bfe20a_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/06/22/165589753697dcfc406f42090fc48b74a54b1d4de9_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/06/22/1655897538b05cc2faab80bdac752539ff53404c91_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/06/22/16558975275ab3e2d2059d76840a5a4a9a1a6bc8d2_thumbnail_600x.webp']
https://us.shein.com/Criss-Cross-Faux-Suede-Wedge-Court-Shoes-p-11929555-cat-1749.html?mallCode=1;Criss Cross Faux Suede Wedge Court Shoes; SKU: sx2210302322244429;$26.70;CN35 (US5.5),CN36 (US6),CN37 (US6.5),CN38 (US7),CN39 (US7.5),CN40 (US8),CN41 (US8.5),CN42 (US9.5),CN43 (US10);FullGold Shoes;[{'Color': 'Black'}, {'Type': 'Court Wedges'}, {'Style': 'Elegant'}, {'Toe': 'Round Toe'}, {'Pattern Type': 'Plain'}, {'Heels': 'Flatform'}, {'Heel Height': 'High Heel  (8.5cm/3.3inch)'}, {'Upper Material': 'Suedette'}, {'Lining Material': 'PU Leather'}];['https://img.ltwebstatic.com/images3_pi/2022/11/02/1667377202135dd1223bce1547bfdc70d357260c2a_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/11/02/166737719576b893dbe6497edfe9f44bb307bc539d_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/11/02/166737719602e849129d844615366c1a9781b0839f_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/11/02/1667377197af4ae0c5720e468f483abad35078e427_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/11/02/166737719913705781e123eec2dfea394543904f24_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/11/02/16673772007ebb8b2ea1dcf9d6d2113895f1e8f453_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/11/02/1667377202135dd1223bce1547bfdc70d357260c2a_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/11/02/166737719576b893dbe6497edfe9f44bb307bc539d_thumbnail_600x.webp']
https://us.shein.com/Men-Reflective-Letter-Graphic-Sports-Tee-p-10850599-cat-2447.html?mallCode=1;Men Reflective Letter Graphic Sports Tee; SKU: st2206104112908559;$9.99;S (36),M (38),L (40),XL (42);;[{'Color': 'Burgundy'}, {'Pattern Type': 'Letter'}, {'Neckline': 'Round Neck'}, {'Sleeve Length': 'Short Sleeve'}, {'Length': 'Regular'}, {'Fit Type': 'Regular Fit'}, {'Fabric': 'Slight Stretch'}, {'Material': 'Fabric'}, {'Composition': '88% Polyester, 12% Elastane'}, {'Care Instructions': 'Machine wash, do not dry clean'}, {'Sheer': 'No'}];['https://img.ltwebstatic.com/images3_pi/2022/07/20/16582845418f26a436d3b571ab3b5aaea2b0418d76_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/07/20/1658284532ab126591c4ac548d3af9e374378010bb_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/07/20/165828453435beb6af8bb3426e445ff440b059836c_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/07/20/1658284536b60b89c76f76c05cd40db5e5552eedac_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/07/20/16582845393188ae56410da96f8b6a1268ac81baf2_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/06/15/165527110405d7997e3f4b234a3c014e3297dadf40_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/07/20/16582845418f26a436d3b571ab3b5aaea2b0418d76_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/07/20/1658284532ab126591c4ac548d3af9e374378010bb_thumbnail_600x.webp']
